source,target,corr,abscorr
CTNND1,TP63,-0.923875086,0.923875086
CTNND1,TCEAL8,0.97111023,0.97111023
CTNND1,DNMT1,-0.933775032,0.933775032
CTNND1,FOXC1,-0.956046594,0.956046594
CTNND1,HES2,0.972911737,0.972911737
CTNND1,IRX2,-0.902853055,0.902853055
CTNND1,NOTCH3,-0.993078835,0.993078835
CTNND1,TBL1X,-0.978271314,0.978271314
CTNND1,TCEB2,-0.970663324,0.970663324
CTNND1,UXT,0.935049393,0.935049393
CTNND1,CUX1,-0.936988815,0.936988815
CTNND1,DPF2,0.99084296,0.99084296
CTNND1,E2F2,-0.959896243,0.959896243
CTNND1,E2F3,-0.96680269,0.96680269
CTNND1,EEF1A1,-0.95155764,0.95155764
CTNND1,ELK1,0.953747628,0.953747628
CTNND1,ETS1,-0.945059217,0.945059217
CTNND1,FOS,-0.94024942,0.94024942
CTNND1,GRHL3,-0.946482476,0.946482476
CTNND1,HES6,-0.928422244,0.928422244
CTNND1,HMGA1,-0.981415772,0.981415772
CTNND1,HMGB1,-0.910082913,0.910082913
CTNND1,HOPX,0.946117671,0.946117671
CTNND1,ID2,-0.931727568,0.931727568
CTNND1,JUN,-0.956256326,0.956256326
CTNND1,JUNB,-0.911585031,0.911585031
CTNND1,KANK1,-0.91139612,0.91139612
CTNND1,KLF2,-0.944971924,0.944971924
CTNND1,KLF4,-0.902467835,0.902467835
CTNND1,KLF6,-0.981504577,0.981504577
CTNND1,LBH,-0.925758705,0.925758705
CTNND1,LMCD1,-0.930393158,0.930393158
CTNND1,MAFB,-0.924116241,0.924116241
CTNND1,MCTS1,0.934601609,0.934601609
CTNND1,MXD1,-0.906470794,0.906470794
CTNND1,MYC,-0.988791184,0.988791184
CTNND1,NFAT5,-0.932528169,0.932528169
CTNND1,NFE2L3,-0.946966941,0.946966941
CTNND1,OSR2,-0.982751574,0.982751574
CTNND1,PRMT6,0.984761883,0.984761883
CTNND1,PTTG1,-0.938533166,0.938533166
CTNND1,RNF10,-0.939072986,0.939072986
CTNND1,SERTAD1,-0.938501536,0.938501536
CTNND1,SRF,-0.904852025,0.904852025
CTNND1,SRSF2,-0.958412094,0.958412094
CTNND1,TAF4B,-0.920541119,0.920541119
CTNND1,TIMELESS,-0.962691747,0.962691747
CTNND1,TRIB3,0.949512166,0.949512166
CTNND1,UHRF1,-0.938395475,0.938395475
CTNND1,YBX3,-0.940731589,0.940731589
CTNND1,ZHX1,0.949663729,0.949663729
ID2,NFIB,0.939859786,0.939859786
ID2,SRRT,0.910765638,0.910765638
ID2,STAT1,-0.951612941,0.951612941
ID2,IRF6,0.947287076,0.947287076
ID2,TCEAL8,-0.917776955,0.917776955
ID2,NOTCH3,0.923847537,0.923847537
ID2,TBL1X,0.939630185,0.939630185
ID2,TCEB2,0.961191283,0.961191283
ID2,UXT,-0.904881501,0.904881501
ID2,ISL1,0.941158122,0.941158122
ID2,JUN,0.975282028,0.975282028
ID2,JUNB,0.984644732,0.984644732
ID2,KANK1,0.99070811,0.99070811
ID2,KLF10,0.945894346,0.945894346
ID2,KLF2,0.937729586,0.937729586
ID2,KLF4,0.976628563,0.976628563
ID2,KLF6,0.916088431,0.916088431
ID2,LBH,0.972565573,0.972565573
ID2,LMCD1,0.918616153,0.918616153
ID2,LMO2,-0.913714994,0.913714994
ID2,MAFB,0.981082286,0.981082286
ID2,MCTS1,-0.949328611,0.949328611
ID2,MSX1,0.918112255,0.918112255
ID2,MXD1,0.922493329,0.922493329
ID2,NFAT5,0.939119784,0.939119784
ID2,NFE2L3,0.9606637,0.9606637
ID2,NFKBIZ,0.911953505,0.911953505
ID2,NR4A2,0.96480668,0.96480668
ID2,OSR2,0.958264395,0.958264395
ID2,PNRC2,0.968701186,0.968701186
ID2,PRMT6,-0.939139451,0.939139451
ID2,PTTG1,0.986067515,0.986067515
ID2,RBM39,0.922760832,0.922760832
ID2,RNF10,0.916083599,0.916083599
ID2,SERTAD1,0.986176042,0.986176042
ID2,SIRT1,0.972226779,0.972226779
ID2,SRSF2,0.977396829,0.977396829
ID2,TAF4B,0.975427395,0.975427395
ID2,TIMELESS,0.966693902,0.966693902
ID2,TOB1,0.919927448,0.919927448
ID2,TRIB3,-0.985290723,0.985290723
ID2,TRIM25,-0.973455658,0.973455658
ID2,TSC22D2,0.932823405,0.932823405
ID2,TSPYL2,0.905495007,0.905495007
ID2,UHRF1,0.922406002,0.922406002
ID2,ZHX1,-0.935965719,0.935965719
ID2,ZNF165,0.943733441,0.943733441
ID2,ZNF394,0.944821331,0.944821331
ID2,ZNF551,0.918211862,0.918211862
ID2,ZNF682,0.93286929,0.93286929
ID2,ZNF750,0.948756068,0.948756068
ID2,ZNF814,-0.918556271,0.918556271
TOB1,TP63,0.95473689,0.95473689
TOB1,ZNF451,0.937155223,0.937155223
TOB1,UXT,-0.959445785,0.959445785
TOB1,TRIB3,-0.914661877,0.914661877
TOB1,TRIM25,-0.932817742,0.932817742
TOB1,TSC22D2,0.961030197,0.961030197
TOB1,TSPYL2,0.918977869,0.918977869
TOB1,ZHX1,-0.971134869,0.971134869
TOB1,ZNF652,0.9450992,0.9450992
TOB1,ZNF682,0.916498432,0.916498432
FOXC1,FOXN2,-0.969970883,0.969970883
FOXC1,HEY1,0.957936834,0.957936834
FOXC1,NFIB,0.968958607,0.968958607
FOXC1,PARP1,0.912803518,0.912803518
FOXC1,PEG3,0.936624788,0.936624788
FOXC1,PHTF1,0.952096374,0.952096374
FOXC1,RNF14,-0.903706068,0.903706068
FOXC1,SIX4,0.935643962,0.935643962
FOXC1,SMARCA2,0.917793046,0.917793046
FOXC1,SRRT,0.959776998,0.959776998
FOXC1,STAT1,-0.989948297,0.989948297
FOXC1,TCF12,-0.923479786,0.923479786
FOXC1,TP63,0.962871936,0.962871936
FOXC1,NUPR1,-0.936927359,0.936927359
FOXC1,TCEAL8,-0.910194638,0.910194638
FOXC1,HES2,-0.987728255,0.987728255
FOXC1,IRX2,0.946280954,0.946280954
FOXC1,NOTCH3,0.958832891,0.958832891
FOXC1,TBL1X,0.935684259,0.935684259
FOXC1,TCEB2,0.991719174,0.991719174
FOXC1,UXT,-0.973015959,0.973015959
FOXC1,FOXD1,0.960847232,0.960847232
FOXC1,GMNN,0.909307364,0.909307364
FOXC1,GRHL2,-0.93981446,0.93981446
FOXC1,HES1,0.951622869,0.951622869
FOXC1,HES6,0.99423638,0.99423638
FOXC1,HMGA1,0.951792818,0.951792818
FOXC1,HMGB1,0.91889766,0.91889766
FOXC1,HOPX,-0.973337821,0.973337821
FOXC1,ID2,0.968034923,0.968034923
FOXC1,JUN,0.995235987,0.995235987
FOXC1,JUNB,0.933619166,0.933619166
FOXC1,KANK1,0.936602517,0.936602517
FOXC1,KLF2,0.921251723,0.921251723
FOXC1,KLF4,0.935113793,0.935113793
FOXC1,KLF6,0.953073659,0.953073659
FOXC1,LBH,0.923663509,0.923663509
FOXC1,MAFB,0.98906949,0.98906949
FOXC1,MCTS1,-0.958517738,0.958517738
FOXC1,MSX1,0.971835179,0.971835179
FOXC1,MYC,0.922173862,0.922173862
FOXC1,NFAT5,0.98977332,0.98977332
FOXC1,NFE2L3,0.917113743,0.917113743
FOXC1,NR4A2,0.958255028,0.958255028
FOXC1,OSR2,0.973554079,0.973554079
FOXC1,PNRC2,0.911104676,0.911104676
FOXC1,PRMT6,-0.982689099,0.982689099
FOXC1,PTTG1,0.956544896,0.956544896
FOXC1,RNF10,0.939694309,0.939694309
FOXC1,SERTAD1,0.988032778,0.988032778
FOXC1,SIRT1,0.928976089,0.928976089
FOXC1,SRSF2,0.97158672,0.97158672
FOXC1,TAF4B,0.984108431,0.984108431
FOXC1,TIMELESS,0.974119649,0.974119649
FOXC1,TOB1,0.970488316,0.970488316
FOXC1,TRIB3,-0.971183522,0.971183522
FOXC1,TRIM25,-0.965105158,0.965105158
FOXC1,TSC22D2,0.934139458,0.934139458
FOXC1,ZHX1,-0.991044059,0.991044059
FOXC1,ZNF14,0.907182566,0.907182566
FOXC1,ZNF394,0.906901594,0.906901594
FOXC1,ZNF551,0.917736346,0.917736346
FOXC1,ZNF652,0.940764729,0.940764729
FOXC1,ZNF682,0.926314994,0.926314994
FOXC1,ZNF814,-0.925311969,0.925311969
STAT1,TCF12,0.905266016,0.905266016
STAT1,TP63,-0.964349118,0.964349118
STAT1,TCEB2,-0.972984254,0.972984254
STAT1,UXT,0.969801419,0.969801419
STAT1,TAF4B,-0.961734983,0.961734983
STAT1,TIMELESS,-0.940183385,0.940183385
STAT1,TOB1,-0.984179103,0.984179103
STAT1,TRIB3,0.937365686,0.937365686
STAT1,TRIM25,0.951242745,0.951242745
STAT1,TSC22D2,-0.933470023,0.933470023
STAT1,ZHX1,0.986141772,0.986141772
STAT1,ZNF652,-0.926047435,0.926047435
STAT1,ZNF682,-0.900373528,0.900373528
CCNL1,CDCA7,0.983545763,0.983545763
CCNL1,EYA2,0.964085777,0.964085777
CCNL1,FOXN2,-0.926775568,0.926775568
CCNL1,HEY1,0.957423073,0.957423073
CCNL1,NFIB,0.957150291,0.957150291
CCNL1,PEG3,0.918502845,0.918502845
CCNL1,SIX4,0.901419239,0.901419239
CCNL1,SRRT,0.915693398,0.915693398
CCNL1,STAT1,-0.939867649,0.939867649
CCNL1,TCF12,-0.907011928,0.907011928
CCNL1,GTF2B,0.945285116,0.945285116
CCNL1,IRF6,0.94874571,0.94874571
CCNL1,NCOR2,-0.918924115,0.918924115
CCNL1,CTNND1,-0.908203561,0.908203561
CCNL1,TCEAL8,-0.91177025,0.91177025
CCNL1,FOXC1,0.964300596,0.964300596
CCNL1,HES2,-0.956940365,0.956940365
CCNL1,NOTCH3,0.908729146,0.908729146
CCNL1,TBL1X,0.923443335,0.923443335
CCNL1,TCEB2,0.956759597,0.956759597
CCNL1,UXT,-0.900046841,0.900046841
CCNL1,CHEK2,0.970360002,0.970360002
CCNL1,CREB3L2,-0.910551657,0.910551657
CCNL1,CRY1,0.972059983,0.972059983
CCNL1,CTNNB1,0.906059792,0.906059792
CCNL1,CUX1,0.937255323,0.937255323
CCNL1,CSRNP1,0.973278242,0.973278242
CCNL1,DDIT3,0.970035039,0.970035039
CCNL1,DEDD2,0.93680136,0.93680136
CCNL1,DPF2,-0.934689106,0.934689106
CCNL1,E2F2,0.936255735,0.936255735
CCNL1,EAF2,0.948432197,0.948432197
CCNL1,EGR1,0.996648495,0.996648495
CCNL1,EGR2,0.967854543,0.967854543
CCNL1,EID2B,0.963924398,0.963924398
CCNL1,ELF5,0.966421444,0.966421444
CCNL1,ELK1,-0.929994902,0.929994902
CCNL1,ETS1,0.905769022,0.905769022
CCNL1,EZH2,0.959328561,0.959328561
CCNL1,FOS,0.98901761,0.98901761
CCNL1,FOSB,0.979152029,0.979152029
CCNL1,FOXD1,0.965804575,0.965804575
CCNL1,FOXK1,0.922094743,0.922094743
CCNL1,GMNN,0.970166777,0.970166777
CCNL1,GRHL3,0.92701376,0.92701376
CCNL1,HES1,0.987433978,0.987433978
CCNL1,HES6,0.948366634,0.948366634
CCNL1,HMGA1,0.939836124,0.939836124
CCNL1,HMGB1,0.955669246,0.955669246
CCNL1,ID2,0.990636307,0.990636307
CCNL1,ISL1,0.969268582,0.969268582
CCNL1,JUN,0.97783171,0.97783171
CCNL1,JUNB,0.987453352,0.987453352
CCNL1,KANK1,0.979609376,0.979609376
CCNL1,KLF10,0.944843835,0.944843835
CCNL1,KLF2,0.948746468,0.948746468
CCNL1,KLF4,0.990688651,0.990688651
CCNL1,KLF6,0.916070497,0.916070497
CCNL1,LBH,0.972573754,0.972573754
CCNL1,LMCD1,0.917667855,0.917667855
CCNL1,LMO2,-0.946840858,0.946840858
CCNL1,MAFB,0.986663787,0.986663787
CCNL1,MCTS1,-0.947739478,0.947739478
CCNL1,MSX1,0.928827317,0.928827317
CCNL1,MXD1,0.937809577,0.937809577
CCNL1,NFAT5,0.940125283,0.940125283
CCNL1,NFE2L3,0.953526678,0.953526678
CCNL1,NFKBIZ,0.922387276,0.922387276
CCNL1,NR4A2,0.986431175,0.986431175
CCNL1,OSR2,0.953274098,0.953274098
CCNL1,PNRC2,0.98218241,0.98218241
CCNL1,PRMT6,-0.930608614,0.930608614
CCNL1,PTTG1,0.982470507,0.982470507
CCNL1,RBM39,0.923303345,0.923303345
CCNL1,RNF10,0.930718666,0.930718666
CCNL1,SERTAD1,0.990026921,0.990026921
CCNL1,SIRT1,0.97393456,0.97393456
CCNL1,SRSF2,0.975268454,0.975268454
CCNL1,STAT4,-0.901318899,0.901318899
CCNL1,TAF4B,0.989564806,0.989564806
CCNL1,TIMELESS,0.971210087,0.971210087
CCNL1,TOB1,0.922225525,0.922225525
CCNL1,TRIB3,-0.989432746,0.989432746
CCNL1,TRIM25,-0.975609787,0.975609787
CCNL1,TSC22D2,0.95124085,0.95124085
CCNL1,TSPYL2,0.935397072,0.935397072
CCNL1,UHRF1,0.921613548,0.921613548
CCNL1,ZBTB43,0.903509857,0.903509857
CCNL1,ZHX1,-0.928267397,0.928267397
CCNL1,ZNF14,0.93310357,0.93310357
CCNL1,ZNF165,0.966043758,0.966043758
CCNL1,ZNF274,-0.921998111,0.921998111
CCNL1,ZNF394,0.975322382,0.975322382
CCNL1,ZNF551,0.954180163,0.954180163
CCNL1,ZNF652,0.935424957,0.935424957
CCNL1,ZNF682,0.968402302,0.968402302
CCNL1,ZNF750,0.963498531,0.963498531
CCNL1,ZNF814,-0.953797792,0.953797792
TRIB3,UXT,0.916485678,0.916485678
TRIB3,TRIM25,0.956365985,0.956365985
TRIB3,TSC22D2,-0.922822389,0.922822389
TRIB3,UHRF1,-0.9542753,0.9542753
TRIB3,ZBTB43,-0.920821855,0.920821855
TRIB3,ZHX1,0.939964889,0.939964889
TRIB3,ZNF14,-0.923910785,0.923910785
TRIB3,ZNF165,-0.950477522,0.950477522
TRIB3,ZNF394,-0.962802552,0.962802552
TRIB3,ZNF551,-0.949793168,0.949793168
TRIB3,ZNF652,-0.913621868,0.913621868
TRIB3,ZNF682,-0.942054347,0.942054347
TRIB3,ZNF750,-0.948477688,0.948477688
TRIB3,ZNF814,0.947150563,0.947150563
ZNF165,ZNF394,0.983540975,0.983540975
ZNF165,ZNF546,0.90541757,0.90541757
ZNF165,ZNF551,0.938730409,0.938730409
ZNF165,ZNF682,0.938885354,0.938885354
ZNF165,ZNF701,0.913602211,0.913602211
ZNF165,ZNF750,0.987635282,0.987635282
ZNF165,ZNF814,-0.929408468,0.929408468
CBX4,CDCA7,0.992399773,0.992399773
CBX4,E2F5,0.914098809,0.914098809
CBX4,EYA2,0.970170897,0.970170897
CBX4,FOXN2,-0.936579069,0.936579069
CBX4,HEY1,0.972407371,0.972407371
CBX4,NFIB,0.961987659,0.961987659
CBX4,PEG3,0.943450623,0.943450623
CBX4,SIX4,0.920714575,0.920714575
CBX4,SMARCA2,0.916465543,0.916465543
CBX4,SRRT,0.922248646,0.922248646
CBX4,STAT1,-0.938822582,0.938822582
CBX4,TAF5L,-0.914602233,0.914602233
CBX4,TCF12,-0.933546178,0.933546178
CBX4,GTF2B,0.935290504,0.935290504
CBX4,IRF6,0.932200742,0.932200742
CBX4,NCOR2,-0.906491269,0.906491269
CBX4,FOXC1,0.958994325,0.958994325
CBX4,HES2,-0.939341723,0.939341723
CBX4,TCEB2,0.948656959,0.948656959
CBX4,CCNL1,0.993078775,0.993078775
CBX4,CHEK2,0.980436142,0.980436142
CBX4,CREB3L2,-0.900506544,0.900506544
CBX4,CRY1,0.978277574,0.978277574
CBX4,CUX1,0.94292,0.94292
CBX4,CSRNP1,0.982474844,0.982474844
CBX4,DDIT3,0.962353144,0.962353144
CBX4,DEDD2,0.936339676,0.936339676
CBX4,DPF2,-0.920614401,0.920614401
CBX4,E2F2,0.902904254,0.902904254
CBX4,EAF2,0.922273682,0.922273682
CBX4,EGR1,0.996926804,0.996926804
CBX4,EGR2,0.974079199,0.974079199
CBX4,EID2B,0.958929438,0.958929438
CBX4,ELF5,0.979126301,0.979126301
CBX4,ELK1,-0.917907837,0.917907837
CBX4,ETS1,0.907651967,0.907651967
CBX4,EZH2,0.964467143,0.964467143
CBX4,FOS,0.984822215,0.984822215
CBX4,FOSB,0.969639285,0.969639285
CBX4,FOXD1,0.974917936,0.974917936
CBX4,FOXK1,0.919455178,0.919455178
CBX4,GMNN,0.962106723,0.962106723
CBX4,HES1,0.987119848,0.987119848
CBX4,HES6,0.947500938,0.947500938
CBX4,HMGA1,0.9138132,0.9138132
CBX4,HMGB1,0.938482314,0.938482314
CBX4,ID2,0.979001279,0.979001279
CBX4,ISL1,0.964542591,0.964542591
CBX4,JUN,0.966602949,0.966602949
CBX4,JUNB,0.96964434,0.96964434
CBX4,KANK1,0.968797222,0.968797222
CBX4,KLF10,0.914123657,0.914123657
CBX4,KLF2,0.92034997,0.92034997
CBX4,KLF4,0.973917741,0.973917741
CBX4,LBH,0.955145631,0.955145631
CBX4,LMO2,-0.959533397,0.959533397
CBX4,MAFB,0.979837281,0.979837281
CBX4,MCTS1,-0.937972278,0.937972278
CBX4,MSX1,0.938712369,0.938712369
CBX4,MXD1,0.920532861,0.920532861
CBX4,NFAT5,0.94245539,0.94245539
CBX4,NFE2L3,0.931828553,0.931828553
CBX4,NFKBIZ,0.901792766,0.901792766
CBX4,NR4A2,0.992337357,0.992337357
CBX4,OSR2,0.927601867,0.927601867
CBX4,PNRC2,0.981225379,0.981225379
CBX4,PRMT6,-0.915224444,0.915224444
CBX4,PTTG1,0.975897831,0.975897831
CBX4,RBM39,0.916285938,0.916285938
CBX4,RNF10,0.918531649,0.918531649
CBX4,SERTAD1,0.979928422,0.979928422
CBX4,SIRT1,0.975897595,0.975897595
CBX4,SRSF2,0.96280774,0.96280774
CBX4,TAF4B,0.98797111,0.98797111
CBX4,TIMELESS,0.946551558,0.946551558
CBX4,TOB1,0.925486235,0.925486235
CBX4,TRIB3,-0.971898153,0.971898153
CBX4,TRIM25,-0.986667858,0.986667858
CBX4,TSC22D2,0.959406709,0.959406709
CBX4,TSPYL2,0.961883299,0.961883299
CBX4,ZHX1,-0.924910894,0.924910894
CBX4,ZNF14,0.940680279,0.940680279
CBX4,ZNF165,0.952734181,0.952734181
CBX4,ZNF274,-0.957395573,0.957395573
CBX4,ZNF394,0.971732716,0.971732716
CBX4,ZNF546,0.911379049,0.911379049
CBX4,ZNF551,0.959810799,0.959810799
CBX4,ZNF652,0.953787035,0.953787035
CBX4,ZNF682,0.981665928,0.981665928
CBX4,ZNF750,0.949699963,0.949699963
CBX4,ZNF814,-0.959340362,0.959340362
KLF2,TCEAL8,-0.985819553,0.985819553
KLF2,NOTCH3,0.94548046,0.94548046
KLF2,TBL1X,0.963339206,0.963339206
KLF2,TCEB2,0.940251791,0.940251791
KLF2,KLF4,0.97244391,0.97244391
KLF2,KLF6,0.968791139,0.968791139
KLF2,LBH,0.974873005,0.974873005
KLF2,LMCD1,0.987906176,0.987906176
KLF2,MAFB,0.927551078,0.927551078
KLF2,MCTS1,-0.927813003,0.927813003
KLF2,MXD1,0.981465231,0.981465231
KLF2,MYC,0.922258706,0.922258706
KLF2,NFE2L3,0.980236458,0.980236458
KLF2,NFKBIZ,0.960834925,0.960834925
KLF2,NR4A2,0.901924559,0.901924559
KLF2,OSR2,0.972760159,0.972760159
KLF2,PNRC2,0.917985024,0.917985024
KLF2,PRMT6,-0.939888999,0.939888999
KLF2,PTTG1,0.95752011,0.95752011
KLF2,RNF10,0.962713606,0.962713606
KLF2,SERTAD1,0.945644349,0.945644349
KLF2,SRF,0.921343637,0.921343637
KLF2,SRSF2,0.964957339,0.964957339
KLF2,TAF4B,0.941346294,0.941346294
KLF2,TIMELESS,0.977188461,0.977188461
KLF2,TRIB3,-0.976389422,0.976389422
KLF2,UHRF1,0.989763724,0.989763724
KLF2,ZBTB43,0.963334488,0.963334488
KLF2,ZNF14,0.919996678,0.919996678
KLF2,ZNF165,0.937404884,0.937404884
KLF2,ZNF394,0.953020456,0.953020456
KLF2,ZNF551,0.949225039,0.949225039
KLF2,ZNF750,0.91602581,0.91602581
KLF2,ZNF814,-0.942259693,0.942259693
CDCA7,E2F5,0.938730635,0.938730635
CDCA7,EPAS1,-0.911703847,0.911703847
CDCA7,EYA2,0.986360119,0.986360119
CDCA7,FOXN2,-0.949682661,0.949682661
CDCA7,HEY1,0.984821419,0.984821419
CDCA7,NFIB,0.979771709,0.979771709
CDCA7,PARP1,0.904711232,0.904711232
CDCA7,PEG3,0.956557258,0.956557258
CDCA7,SIX4,0.949727473,0.949727473
CDCA7,SMARCA2,0.945679598,0.945679598
CDCA7,SRRT,0.943871044,0.943871044
CDCA7,STAT1,-0.935736202,0.935736202
CDCA7,TAF5L,-0.954466243,0.954466243
CDCA7,TCF12,-0.940965434,0.940965434
CDCA7,GTF2B,0.911521287,0.911521287
CDCA7,NCOR2,-0.906325839,0.906325839
CDCA7,FOXC1,0.949536345,0.949536345
CDCA7,HES2,-0.918735071,0.918735071
CDCA7,TCEB2,0.927994226,0.927994226
CDCA7,CHEK2,0.989348702,0.989348702
CDCA7,CREB3L2,-0.916364244,0.916364244
CDCA7,CRY1,0.956713946,0.956713946
CDCA7,CUX1,0.929776205,0.929776205
CDCA7,CSRNP1,0.992660147,0.992660147
CDCA7,DDIT3,0.954853022,0.954853022
CDCA7,DEDD2,0.929049614,0.929049614
CDCA7,EGR1,0.992711563,0.992711563
CDCA7,EGR2,0.982197224,0.982197224
CDCA7,EID2B,0.969819557,0.969819557
CDCA7,ELF5,0.995075553,0.995075553
CDCA7,EZH2,0.976425278,0.976425278
CDCA7,FOS,0.969759066,0.969759066
CDCA7,FOSB,0.950821617,0.950821617
CDCA7,FOXD1,0.985990473,0.985990473
CDCA7,FOXK1,0.935647807,0.935647807
CDCA7,GMNN,0.949214194,0.949214194
CDCA7,GRHL2,-0.919685255,0.919685255
CDCA7,HES1,0.992707275,0.992707275
CDCA7,HES6,0.947079842,0.947079842
CDCA7,HMGB1,0.903475629,0.903475629
CDCA7,ID2,0.960585733,0.960585733
CDCA7,ISL1,0.952749706,0.952749706
CDCA7,JUN,0.958508492,0.958508492
CDCA7,JUNB,0.949308696,0.949308696
CDCA7,KANK1,0.943291387,0.943291387
CDCA7,KLF4,0.959974993,0.959974993
CDCA7,LBH,0.920509858,0.920509858
CDCA7,LMO2,-0.968647353,0.968647353
CDCA7,MAFB,0.977720777,0.977720777
CDCA7,MCTS1,-0.921682113,0.921682113
CDCA7,MSX1,0.951936382,0.951936382
CDCA7,NFAT5,0.93802243,0.93802243
CDCA7,NR4A2,0.999336907,0.999336907
CDCA7,OSR2,0.904001394,0.904001394
CDCA7,PNRC2,0.969826477,0.969826477
CDCA7,PTTG1,0.944963505,0.944963505
CDCA7,SERTAD1,0.974404792,0.974404792
CDCA7,SIRT1,0.978815523,0.978815523
CDCA7,SRSF2,0.93475573,0.93475573
CDCA7,STAT4,-0.91312366,0.91312366
CDCA7,TAF4B,0.984918131,0.984918131
CDCA7,TIMELESS,0.934377016,0.934377016
CDCA7,TOB1,0.942605486,0.942605486
CDCA7,TRIB3,-0.956144559,0.956144559
CDCA7,TRIM25,-0.975234792,0.975234792
CDCA7,TSC22D2,0.981821145,0.981821145
CDCA7,TSPYL2,0.981807534,0.981807534
CDCA7,ZHX1,-0.918724764,0.918724764
CDCA7,ZNF14,0.941521831,0.941521831
CDCA7,ZNF165,0.93974739,0.93974739
CDCA7,ZNF274,-0.967394648,0.967394648
CDCA7,ZNF394,0.962257908,0.962257908
CDCA7,ZNF546,0.924467049,0.924467049
CDCA7,ZNF549,0.900900294,0.900900294
CDCA7,ZNF551,0.947762957,0.947762957
CDCA7,ZNF652,0.970512187,0.970512187
CDCA7,ZNF682,0.992083814,0.992083814
CDCA7,ZNF750,0.938066787,0.938066787
CDCA7,ZNF814,-0.951490697,0.951490697
STAT4,TLE2,0.942076179,0.942076179
STAT4,ZNF165,-0.950379541,0.950379541
STAT4,ZNF394,-0.944570246,0.944570246
STAT4,ZNF546,-0.935240489,0.935240489
STAT4,ZNF549,-0.918413731,0.918413731
STAT4,ZNF551,-0.908735621,0.908735621
STAT4,ZNF682,-0.936677094,0.936677094
STAT4,ZNF750,-0.945071652,0.945071652
ESRRG,FSTL3,-0.936917975,0.936917975
ESRRG,GLIS3,-0.937294802,0.937294802
ESRRG,GTF2B,0.918739635,0.918739635
ESRRG,HABP4,-0.949332907,0.949332907
ESRRG,JARID2,0.918666011,0.918666011
ESRRG,MBD2,0.969214764,0.969214764
ESRRG,MLLT1,0.984067767,0.984067767
ESRRG,NCOR2,-0.911407013,0.911407013
ESRRG,PBX1,0.973027975,0.973027975
ESRRG,PITX1,-0.903874017,0.903874017
ESRRG,SIAH2,0.949787322,0.949787322
ESRRG,TSC22D1,0.936606412,0.936606412
ESRRG,VEZF1,-0.97851044,0.97851044
ESRRG,ZBTB42,-0.985937267,0.985937267
ESRRG,ING3,0.912229435,0.912229435
ESRRG,OVOL1,0.937489602,0.937489602
ESRRG,ZNF701,0.950235784,0.950235784
BCL6,DLX5,0.943987711,0.943987711
BCL6,ESRRG,0.9044472,0.9044472
BCL6,FSTL3,-0.901432952,0.901432952
BCL6,GLIS3,-0.936959314,0.936959314
BCL6,GTF2B,0.980428014,0.980428014
BCL6,HABP4,-0.960815077,0.960815077
BCL6,IRF6,0.994716806,0.994716806
BCL6,JARID2,0.956501025,0.956501025
BCL6,MLLT1,0.926545819,0.926545819
BCL6,NCOR2,-0.921723057,0.921723057
BCL6,RBBP7,0.917900829,0.917900829
BCL6,SIAH2,0.980846085,0.980846085
BCL6,SND1,0.966697833,0.966697833
BCL6,TSC22D1,0.936263793,0.936263793
BCL6,VEZF1,-0.938123678,0.938123678
BCL6,ZBTB42,-0.945118373,0.945118373
BCL6,TCEAL8,-0.920934387,0.920934387
BCL6,ERBB2,-0.945093494,0.945093494
BCL6,MSX2,0.949325522,0.949325522
BCL6,BHLHE40,0.940111803,0.940111803
BCL6,BRD3,-0.945462299,0.945462299
BCL6,BTG2,0.952960614,0.952960614
BCL6,CBX4,0.909050837,0.909050837
BCL6,CCNL1,0.924465356,0.924465356
BCL6,CRY1,0.960014008,0.960014008
BCL6,CTNNB1,0.957586951,0.957586951
BCL6,DDIT3,0.937142377,0.937142377
BCL6,DEDD2,0.946760008,0.946760008
BCL6,E2F2,0.946960455,0.946960455
BCL6,EAF2,0.984980461,0.984980461
BCL6,ELK1,-0.925297142,0.925297142
BCL6,FOS,0.900335945,0.900335945
BCL6,FOSB,0.972254758,0.972254758
BCL6,GMNN,0.935234222,0.935234222
BCL6,GRHL3,0.954755396,0.954755396
BCL6,HMGB1,0.929916187,0.929916187
BCL6,HMGB2,0.912171078,0.912171078
BCL6,ID2,0.917844422,0.917844422
BCL6,ING3,0.950351108,0.950351108
BCL6,ISL1,0.961836709,0.961836709
BCL6,JUNB,0.959068032,0.959068032
BCL6,KANK1,0.943734638,0.943734638
BCL6,KLF10,0.972736809,0.972736809
BCL6,KLF2,0.94019984,0.94019984
BCL6,KLF4,0.952800826,0.952800826
BCL6,LBH,0.976470156,0.976470156
BCL6,LMCD1,0.956137571,0.956137571
BCL6,MXD1,0.971807463,0.971807463
BCL6,NFE2L3,0.970529827,0.970529827
BCL6,NFKBIZ,0.995117529,0.995117529
BCL6,OVOL1,0.961400947,0.961400947
BCL6,PNRC2,0.939291766,0.939291766
BCL6,PTTG1,0.949356981,0.949356981
BCL6,RBM39,0.961808854,0.961808854
BCL6,SRSF2,0.921526316,0.921526316
BCL6,TRIB3,-0.923172144,0.923172144
BCL6,UHRF1,0.958988294,0.958988294
BCL6,ZBTB43,0.984474366,0.984474366
BCL6,ZNF165,0.96605738,0.96605738
BCL6,ZNF394,0.944613528,0.944613528
